order_date,order_code,order_intrnl_line_num,sort_line_num,prod_code,prod_descr,short_prod_descr,prod_cat,price,cstmry_price,metric_price,price_uom,cstmry_price_uom,metric_price_uom,price_derived_from_code,price_ext_code,price_qty,delv_price_flag,dflt_load_qty,cstmry_dflt_load_qty,metric_dflt_load_qty,dflt_load_qty_uom,order_qty_ext_code,order_dosage_qty,cstmry_order_dosage_qty,metric_order_dosage_qty,order_dosage_qty_uom,cstmry_order_dosage_qty_uom,metric_order_dosage_qty_uom,price_qty_ext_code,tkt_qty_ext_code,cred_price_adj_flag,cred_cost_adj_flag,order_qty,cstmry_order_qty,metric_order_qty,order_qty_uom,cstmry_order_qty_uom,metric_order_qty_uom,orig_order_qty,cstmry_orig_order_qty,metric_orig_order_qty,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,delv_to_date_qty,cstmry_delv_to_date_qty,metric_delv_to_date_qty,rm_slump,rm_slump_uom,rm_mix_flag,comment_text,usage_code,taxble_code,non_tax_rsn_code,invc_flag,sep_invc_flag,remove_rsn_code,proj_line_num,cust_line_num,curr_load_num,quote_code,am_min_temp,moved_order_date,moved_to_order_code,moved_from_order_code,invy_adjust_code,sales_anl_adjust_code,mix_design_user_name,mix_design_update_date,qc_approvl_flag,qc_approvl_date,batch_code,chrg_cart_code,cart_rate_amt,quote_rev_num,type_price,matl_price,mix_sent_to_lab_status,lab_transfer_date,auth_user_name,linked_prod_seq_num,linked_prod_time_gap,cart_cat,additional_samples,apply_to_contract,contracted_samples,exclude_from_sample_sched_rpt,total_samples_to_take,pct_hydrate,pumped_indicator_code,writeoff_qty,writeoff_first_load_flag,record_origin_code,other_form_chng_code,update_date,u_version
"2025-01-03 00:00:00","           3",1,1,"3605A       ","4000# AE HES                            ","4000# AE HES    ","     1",165.00,165.00,215.82,"40003","40003","40013","12","1",4.00,false,4.00,4.00,3.06,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,4.00,4.00,3.06,"40003","40003","40013",0.01,0.01,0.01,4.00,4.00,3.06,"40003","40003","40013",0.00,0.00,0.00,"5       ",(null),true,(null),(null),1,(null),true,false,(null),1,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",165.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:22","$"
"2025-01-03 00:00:00","           4",1,1,"8401A       ","6.5 BAG AE                              ","6.5 BAG AE      ","     1",164.50,164.50,215.16,"40003","40003","40013","24","1",0.00,false,0.01,0.01,0.01,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,0.01,0.01,0.01,"40003","40003","40013",0.01,0.01,0.01,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"3       ",(null),true,(null),"   1",1,(null),false,false," 11",(null),18,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-02-03 09:02:15","#"
"2025-01-03 00:00:00","           5",1,1,"8401A       ","6.5 BAG AE                              ","6.5 BAG AE      ","     1",164.50,164.50,215.16,"40003","40003","40013","24","1",8.00,false,8.00,8.00,6.12,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,8.00,8.00,6.12,"40003","40003","40013",0.01,0.01,0.01,8.00,8.00,6.12,"40003","40003","40013",0.00,0.00,0.00,"3       ",(null),true,(null),"   1",1,(null),true,false,(null),(null),18,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:23","$"
"2025-01-03 00:00:00","           6",2,1,"9545L       ","4500# AE #7's                           ","4500# AE #7's   ","     1",195.00,195.00,255.06,"40003","40003","40013","12","1",14.00,false,7.00,7.00,5.35,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,14.00,14.00,10.70,"40003","40003","40013",19.01,19.01,14.53,14.00,14.00,10.70,"40003","40003","40013",0.00,0.00,0.00,"7       ",(null),true,(null),"  12",1,(null),true,false,(null),3,(null),2,(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",195.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:14","*"
"2025-01-03 00:00:00","           6",4,2,"7301B       ","GROUT PRIME PUMP                        ","GROUT PRIME PUMP","     1",309.00,309.00,404.17,"40003","40003","40013","12","1",2.00,false,2.00,2.00,1.53,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,2.00,2.00,1.53,"40003","40003","40013",1.50,1.50,1.15,2.00,2.00,1.53,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   9",1,(null),true,false,(null),2,(null),1,(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",309.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:14",")"
"2025-01-03 00:00:00","           7",12,1,"3200B       ","3000# NA INT.SLAB-L0558018              ","3000#NA.INT.SLAB","     1",141.00,141.00,184.43,"40003","40003","40013","24","1",0.00,false,8.00,8.00,6.12,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,16.00,16.00,12.23,"40003","40003","40013",16.00,16.00,12.23,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"4       ",(null),true,(null),"   1",1,(null),false,false," 11",(null),35,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-03 10:38:59","#"
"2025-01-03 00:00:00","           7",14,2,"3303J       ","3500# AE EXTRSLAB-L0558025              ","3500# AE EXTR   ","     1",143.00,143.00,187.04,"40003","40003","40013","24","1",0.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   6",1,(null),false,false," 11",(null),8,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-03 10:38:59","#"
"2025-01-03 00:00:00","           8",12,1,"3200B       ","3000# NA INT.SLAB-L0558018              ","3000#NA.INT.SLAB","     1",141.00,141.00,184.43,"40003","40003","40013","24","1",0.00,false,6.25,6.25,4.78,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,12.50,12.50,9.56,"40003","40003","40013",12.50,12.50,9.56,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"4       ",(null),true,(null),"   1",1,(null),false,false," 11",(null),35,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-03 10:41:55","#"
"2025-01-03 00:00:00","           8",14,2,"3303J       ","3500# AE EXTRSLAB-L0558025              ","3500# AE EXTR   ","     1",143.00,143.00,187.04,"40003","40003","40013","24","1",0.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   6",1,(null),false,false," 11",(null),8,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-03 10:41:55","#"
"2025-01-03 00:00:00","           9",4,1,"3303J       ","3500# AE EXTRSLAB-L0558025              ","3500# AE EXTR   ","     1",143.00,143.00,187.04,"40003","40003","40013","24","1",7.00,false,7.00,7.00,5.35,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,7.00,7.00,5.35,"40003","40003","40013",9.50,9.50,7.26,7.00,7.00,5.35,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   6",1,(null),true,false,(null),(null),8,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:30","%"
"2025-01-03 00:00:00","          10",5,1,"9143A       ","3000# AE WALL-L0558014                  ","3000# AE WALL   ","     1",137.50,137.50,179.85,"40003","40003","40013","22","1",35.00,false,8.75,8.75,6.69,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,35.00,35.00,26.76,"40003","40003","40013",36.01,36.01,27.53,35.00,35.00,26.76,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   4",1,(null),true,false,(null),(null),3,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:31",","
"2025-01-03 00:00:00","          11",7,1,"9243A       ","3500 AE FTG/WALL                        ","3500 AE FTG/WALL","     1",136.00,136.00,177.89,"40003","40003","40013","12","1",114.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,114.00,114.00,87.16,"40003","40003","40013",85.51,85.51,65.37,114.00,114.00,87.16,"40003","40003","40013",0.00,0.00,0.00,"4       ",(null),true,(null),"   4",1,(null),true,false,(null),1,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",136.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:20","="
"2025-01-03 00:00:00","          12",1,1,"3382X       ","4000# NA SLAB                           ","4000# NA SLAB   ","     1",147.50,147.50,192.93,"40003","40003","40013","12","1",3.00,false,3.00,3.00,2.29,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,3.00,3.00,2.29,"40003","40003","40013",3.00,3.00,2.29,3.00,3.00,2.29,"40003","40003","40013",0.00,0.00,0.00,"6       ",(null),true,(null),"   1",1,(null),true,false,(null),4,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",147.50,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:14","$"
"2025-01-03 00:00:00","          13",1,1,"9143B       ","3000#AE FTR/WALL                        ","3000#AE FTR/WALL","     1",140.50,140.50,183.77,"40003","40003","40013","24","1",0.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.51,9.51,7.27,"40003","40003","40013",9.51,9.51,7.27,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"4       ",(null),true,(null),"   4",1,(null),false,false," 11",(null),1,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2024-12-30 10:02:44",""""
"2025-01-03 00:00:00","          14",1,1,"9143B       ","3000#AE FTR/WALL                        ","3000#AE FTR/WALL","     1",140.50,140.50,183.77,"40003","40003","40013","24","1",9.00,false,9.00,9.00,6.88,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.00,9.00,6.88,"40003","40003","40013",9.51,9.51,7.27,9.00,9.00,6.88,"40003","40003","40013",0.00,0.00,0.00,"4       ",(null),true,(null),"   4",1,(null),true,false,(null),(null),1,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:26","("
"2025-01-03 00:00:00","          15",1,1,"3302J       ","3500# NA                                ","3500# NA        ","     1",175.00,175.00,228.90,"40003","40003","40013","32","1",9.50,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.50,9.50,7.26,"40003","40003","40013",9.51,9.51,7.27,9.50,9.50,7.26,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),(null),1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:16",")"
"2025-01-03 00:00:00","          15",6,2,"3303J       ","3500# AE                                ","3500# AE        ","     1",175.00,175.00,228.90,"40003","40003","40013","32","1",9.50,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.50,9.50,7.26,"40003","40003","40013",(null),(null),0.00,9.50,9.50,7.26,"40003","40003","40013",(null),(null),0.00,"    4.00",(null),true,(null),(null),1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:16","#"
"2025-01-03 00:00:00","          16",1,1,"3303J       ","3500# AE                                ","3500# AE        ","     1",180.00,180.00,235.44,"40003","40003","40013","32","1",0.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.51,9.51,7.27,"40003","40003","40013",9.51,9.51,7.27,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),(null),1,(null),false,false," 11",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-08-18 06:59:12","%"
"2025-01-03 00:00:00","          17",1,1,"3303J       ","3500# AE                                ","3500# AE EXT SLB","     1",146.50,146.50,191.62,"40003","40003","40013","24","1",0.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.51,9.51,7.27,"40003","40003","40013",9.51,9.51,7.27,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),(null),1,(null),false,false," 11",(null),3,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"00",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-03 09:07:47","$"
"2025-01-03 00:00:00","          18",6,1,"3300J       ","3000# NA                                ","3000# NA INT SLB","     1",144.50,144.50,189.01,"40003","40003","40013","24","1",55.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,55.00,55.00,42.05,"40003","40003","40013",19.01,19.01,14.53,55.00,55.00,42.05,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),(null),1,(null),true,false,(null),(null),2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:26","2"
"2025-01-03 00:00:00","          19",1,1,"3362X       ","4000# NA                                ","4000# NA        ","     1",165.50,165.50,216.47,"40003","40003","40013","36","1",23.50,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,23.50,23.50,17.97,"40003","40003","40013",19.01,19.01,14.53,23.50,23.50,17.97,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   1",1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:35","-"
"2025-01-03 00:00:00","          20",1,1,"1301B       ","3500 PSI AE                             ","3500 PSI AE     ","     1",172.00,172.00,224.97,"40003","40003","40013","36","1",4.00,false,5.00,5.00,3.82,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,4.00,4.00,3.06,"40003","40003","40013",5.00,5.00,3.82,4.00,4.00,3.06,"40003","40003","40013",(null),(null),0.00,"4       ",(null),true,(null),(null),1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:28","%"
"2025-01-03 00:00:00","          21",5,1,"9173A       ","2500# PMP FOOTER-L0558011               ","2500# PUMP FTR  ","     1",135.50,135.50,177.23,"40003","40003","40013","22","1",0.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,18.01,18.01,13.77,"40003","40003","40013",18.01,18.01,13.77,0.00,0.00,0.00,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   2",1,(null),false,false," 11",(null),5,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"00",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2024-12-31 14:03:16",""""
"2025-01-03 00:00:00","          22",1,1,"3303J       ","3500# AE                                ","3500# AE        ","     1",169.00,169.00,221.05,"40003","40003","40013","36","1",6.00,false,6.00,6.00,4.59,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,6.00,6.00,4.59,"40003","40003","40013",6.00,6.00,4.59,6.00,6.00,4.59,"40003","40003","40013",0.00,0.00,0.00,"3.00    ",(null),true,(null),(null),1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),"BRADLEYC            ",(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:23","$"
"2025-01-03 00:00:00","          23",7,1,"6411A       ","4000 PSI AE SLIPFORM                    ","4000 AE SF      ","     1",153.00,153.00,200.12,"40003","40003","40013","12","1",(null),false,9.00,9.00,6.88,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,63.01,63.01,48.17,"40003","40003","40013",63.01,63.01,48.17,0.00,0.00,0.00,"40003","40003","40013",(null),(null),0.00,"1       ",(null),true,(null),"   5",1,(null),false,false," 11",4,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",153.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-07 07:09:15","#"
"2025-01-03 00:00:00","          24",1,1,"3303J       ","3500# AE                                ","3500# AE        ","     1",175.00,175.00,228.90,"40003","40003","40013","32","1",7.00,false,7.00,7.00,5.35,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,7.00,7.00,5.35,"40003","40003","40013",7.00,7.00,5.35,7.00,7.00,5.35,"40003","40003","40013",0.00,0.00,0.00,"3.00    ",(null),true,(null),(null),1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:25","$"
"2025-01-03 00:00:00","          25",4,1,"9173A       ","2500# PMP FOOTER-L0558011               ","2500# PUMP FTR  ","     1",135.50,135.50,177.23,"40003","40003","40013","24","1",9.50,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,9.50,9.50,7.26,"40003","40003","40013",9.51,9.51,7.27,9.50,9.50,7.26,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   2",1,(null),true,false,(null),(null),5,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:31","'"
"2025-01-03 00:00:00","          26",109,1,"9143A       ","3000# AE WALL-L0558014                  ","3000# AE WALL   ","     1",137.50,137.50,179.85,"40003","40003","40013","24","1",43.25,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,43.25,43.25,33.07,"40003","40003","40013",38.01,38.01,29.06,43.25,43.25,33.07,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   4",1,(null),true,false,(null),(null),3,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:32","0"
"2025-01-03 00:00:00","          27",1,1,"3302J       ","3500# NA                                ","3500# NA        ","     1",163.00,163.00,213.20,"40003","40003","40013","36","1",44.00,false,9.50,9.50,7.26,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,44.00,44.00,33.64,"40003","40003","40013",28.51,28.51,21.80,44.00,44.00,33.64,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),(null),1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:34","-"
"2025-01-03 00:00:00","          28",1,1,"9003A       ","2500 PSI FOOTER                         ","2500 PSI FOOTER ","     1",180.00,180.00,235.44,"40003","40003","40013","32","1",2.00,false,2.00,2.00,1.53,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,2.00,2.00,1.53,"40003","40003","40013",2.00,2.00,1.53,2.00,2.00,1.53,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   2",1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:15","$"
"2025-01-03 00:00:00","          29",1,1,"3300J       ","3500# nonAE                             ","3500# nonAE     ","     1",146.50,146.50,191.62,"40003","40003","40013","24","1",34.00,false,8.50,8.50,6.50,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,34.00,34.00,25.99,"40003","40003","40013",38.01,38.01,29.06,34.00,34.00,25.99,"40003","40003","40013",0.00,0.00,0.00,"5.00    ",(null),true,(null),(null),1,(null),true,false,(null),(null),17,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:29","+"
"2025-01-03 00:00:00","          30",1,1,"3323B       ","4000# AE                                ","4000# AE        ","     1",178.50,178.50,233.48,"40003","40003","40013","32","1",17.00,false,8.50,8.50,6.50,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,17.00,17.00,13.00,"40003","40003","40013",9.51,9.51,7.27,17.00,17.00,13.00,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   1",1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:17","'"
"2025-01-03 00:00:00","          31",1,1,"3302J       ","3500# NA                                ","3500# NA        ","     1",175.00,175.00,228.90,"40003","40003","40013","32","1",2.00,false,3.00,3.00,2.29,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,2.00,2.00,1.53,"40003","40003","40013",2.00,2.00,1.53,2.00,2.00,1.53,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),(null),1,(null),true,false,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:16","$"
"2025-01-03 00:00:00","          32",1,1,"3403J       ","4000# AE                                ","4000# AE        ","     1",163.00,163.00,213.20,"40003","40003","40013","36","1",(null),false,6.00,6.00,4.59,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,6.00,6.00,4.59,"40003","40003","40013",6.00,6.00,4.59,0.00,0.00,0.00,"40003","40003","40013",(null),(null),0.00,"    4.00",(null),true,(null),(null),1,(null),false,false," 11",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"00",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-02 15:07:08",""""
"2025-01-03 00:00:00","          33",4,1,"3303J       ","3500# AE EXTRSLAB-L0558025              ","3500# AE EXTR   ","     1",143.00,143.00,187.04,"40003","40003","40013","24","1",17.00,false,8.50,8.50,6.50,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,17.00,17.00,13.00,"40003","40003","40013",7.50,7.50,5.73,17.00,17.00,13.00,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"   6",1,(null),true,false,(null),(null),8,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:32","'"
"2025-01-03 00:00:00","          34",4,1,"3300J       ","3000# NA INT.SLAB-L0558018              ","3000#NA INT.SLAB","     1",141.00,141.00,184.43,"40003","40003","40013","24","1",18.50,false,9.25,9.25,7.07,"40003","1",(null),(null),(null),(null),(null),(null),"1","1",false,false,18.50,18.50,14.14,"40003","40003","40013",18.50,18.50,14.14,18.50,18.50,14.14,"40003","40003","40013",0.00,0.00,0.00,"    4.00",(null),true,(null),"  22",1,(null),true,false,(null),(null),9,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),false,(null),(null),(null),(null),(null),"1",0.00,"01",(null),(null),(null),(null),(null),(null),false,(null),false,(null),(null),(null),(null),false,(null),(null),"2025-01-16 15:22:32","&"
