order_date,order_code,tkt_code,order_intrnl_line_num,actl_batch_qty,cstmry_actl_batch_qty,metric_actl_batch_qty,matl_price,cstmry_matl_price,metric_matl_price,haul_price,cstmry_haul_price,metric_haul_price,delv_price,cstmry_delv_price,metric_delv_price,cost,cost_uom,cstmry_cost,metric_cost,cost_ext_code,ext_matl_cost_amt,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,orig_delv_qty,cstmry_orig_delv_qty,metric_orig_delv_qty,order_delv_qty,cstmry_order_delv_qty,metric_order_delv_qty,dump_qty,cstmry_dump_qty,metric_dump_qty,pre_batched_qty,cstmry_pre_batched_qty,metric_pre_batched_qty,resold_qty,cstmry_resold_qty,metric_resold_qty,price_qty,cstmry_price_qty,metric_price_qty,tkt_qty,cstmry_tkt_qty,metric_tkt_qty,resold_tkt_code,rm_slump,rm_slump_uom,rm_mix_flag,ext_price_amt,ship_plant_code,susp_rsn_code,invy_adjust_code,sales_anl_adjust_code,moved_order_date,moved_to_order_code,moved_from_order_code,reused_order_date,reused_order_code,batch_code,am_min_temp,invc_round_diff_amt,chrg_cart_code,ext_matl_price,ext_haul_price,ext_delv_price,inventory_update_qty,temperature,temperature_uom,energy_consumed,energy_consumed_uom,pct_hydrate,record_origin_code,pre_batched_water_qty,pre_batched_water_uom,pre_batched_uom,order_num,version,seq_num,external_plant_code,dump_water_qty,ext_pay_cart_amt,pay_cart_qty,pay_cart_qty_uom,pay_cart_rate_amt,min_slump,max_slump,update_date,u_version,lot_num_list
"2025-01-02 00:00:00","           9","  267773",5,8.50,8.50,6.50,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.50,8.50,6.50,"40003","40003","40013",8.50,8.50,6.50,17.00,17.00,13.00,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.50,8.50,6.50,8.50,8.50,6.50,(null),"    4.00",(null),true,1198.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 08:31:19","!",(null)
"2025-01-02 00:00:00","           9","  267775",5,8.50,8.50,6.50,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.50,8.50,6.50,"40003","40003","40013",8.50,8.50,6.50,25.50,25.50,19.50,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.50,8.50,6.50,8.50,8.50,6.50,(null),"    4.00",(null),true,1198.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 08:50:17","!",(null)
"2025-01-02 00:00:00","           9","  267776",5,8.25,8.25,6.31,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,"40003","40003","40013",8.25,8.25,6.31,33.75,33.75,25.80,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,8.25,8.25,6.31,(null),"    4.00",(null),true,1163.25,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 09:10:22","!",(null)
"2025-01-02 00:00:00","           9","  267777",5,8.25,8.25,6.31,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,"40003","40003","40013",8.25,8.25,6.31,42.00,42.00,32.11,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,8.25,8.25,6.31,(null),"    4.00",(null),true,1163.25,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 09:30:18","!",(null)
"2025-01-02 00:00:00","           9","  267780",16,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"    4.00",(null),true,1358.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 10:02:52","!",(null)
"2025-01-02 00:00:00","           9","  267782",16,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,19.00,19.00,14.53,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"    4.00",(null),true,1358.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 10:25:48","!",(null)
"2025-01-02 00:00:00","           9","  267784",16,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,28.50,28.50,21.79,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"    4.00",(null),true,1358.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 10:41:05","!",(null)
"2025-01-02 00:00:00","          10","  267789",4,8.25,8.25,6.31,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,"40003","40003","40013",8.25,8.25,6.31,8.25,8.25,6.31,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,8.25,8.25,6.31,(null),"    4.00",(null),true,1134.38,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 12:16:40","!",(null)
"2025-01-02 00:00:00","          10","  267790",4,8.25,8.25,6.31,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,"40003","40003","40013",8.25,8.25,6.31,16.50,16.50,12.61,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,8.25,8.25,6.31,(null),"    4.00",(null),true,1134.38,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 12:24:23","!",(null)
"2025-01-02 00:00:00","          10","  267791",4,8.25,8.25,6.31,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,"40003","40003","40013",8.25,8.25,6.31,24.75,24.75,18.92,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,8.25,8.25,6.31,(null),"    4.00",(null),true,1134.38,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 12:35:45","!",(null)
"2025-01-02 00:00:00","          10","  267792",4,8.25,8.25,6.31,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,"40003","40003","40013",8.25,8.25,6.31,33.00,33.00,25.23,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.25,8.25,6.31,8.25,8.25,6.31,(null),"    4.00",(null),true,1134.38,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 12:40:48","!",(null)
"2025-01-02 00:00:00","          10","  267793",4,8.00,8.00,6.12,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.00,8.00,6.12,"40003","40003","40013",8.00,8.00,6.12,41.00,41.00,31.35,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.00,8.00,6.12,8.00,8.00,6.12,(null),"    4.00",(null),true,1100.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 12:48:03","!",(null)
"2025-01-02 00:00:00","          12","  267767",1,9.50,9.50,7.26,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,(null),55.890,55.890,"1",530.96,9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1510.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),1510.50,0.00,1510.50,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-08 16:55:10","""",(null)
"2025-01-02 00:00:00","          12","  267768",1,9.50,9.50,7.26,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,(null),55.890,55.890,"1",530.96,9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1510.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),1510.50,0.00,1510.50,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-08 16:55:10","""",(null)
